tc,area,pop,pden,wden,urb,paper,glass,metal,plastic,msw_so,msw_un,msw,sor,geo,roads,s_wteregio,s_landfill
128.2100067,33.88999939,6309,186.1611176,73150.48438,2,11.03357307,7.82434542,1.873847854,6.968903661,1844447,538395,2382842,77.41,3,46,17.46755028,4.897195816
164.6000061,78.61000061,43833,557.6008301,244200.5,2,12.72701283,7.312257659,1.712672899,6.449120527,15370112,3826490,19196602,80.07,2,488,12.07579041,31.49303818
125.9800034,12.86999989,9892,768.6091919,314771.0938,2,11.96333148,8.124649478,1.699660142,6.870892478,3190564,860540,4051104,78.76,3,72,9.898176193,11.29678535
127.2300034,20.06999969,11968,596.3129272,298895.1563,2,11.99421353,6.773225294,2.218650783,6.113246158,4753268,1245558,5998826,79.24,3,78,9.898176193,11.29678535
175.2899933,13.21000004,14181,1073.504883,498185.9063,2,9.665377913,5.020835625,0.08287449,2.004866711,2695536,3725560,6421096,41.98,1,59,0,76.68603516
216.7799988,84.56999969,31155,368.3930359,194281.3281,2,17.52096666,9.144564712,1.745243504,8.473965166,12876312,3359060,16235372,79.31,1,190,8.904969215,39.5241394
131.0200043,8.819999695,7566,857.8231812,308864.875,2,12.70418929,8.606160808,1.696028321,7.354742037,2149793,574395,2724188,78.92,3,43,9.898176193,11.29678535
133.1799927,45.63000107,26456,579.7940063,346737.9375,2,13.52117886,12.25981887,1.970868657,3.40260275,12558378,3263275,15821653,79.37,3,171,9.898176193,11.29678535
86.86000061,23.97999954,2595,108.2151794,48232.94531,3,8.631139193,9.82556159,1.002917105,7.263800053,811595,295749,1107344,73.29,3,6,17.46755028,4.897195816
136.6600037,24.54999924,8259,336.4154968,253358.9063,2,8.705858445,3.45945899,0.873880077,3.51513458,4158181,2061780,6219961,66.85,3,70,33.10504913,15.23353004
125.3700027,6.309999943,7728,1224.722656,512662.4375,2,13.27945222,8.661040527,1.769699218,7.054128412,2460947,773953,3234900,76.07,3,55,9.898176193,11.29678535
115.6399994,13.18000031,3915,297.0409546,144495.2969,3,11.2087597,7.27087324,2.567620644,6.315793343,1449038,455410,1904448,76.09,3,13,9.898176193,11.29678535
122.4499969,26.55999947,8943,336.7093506,164551.8906,2,12.18225017,7.59341384,2.11927794,5.602862649,3097968,1272530,4370498,70.88,3,40,9.898176193,11.29678535
126.0800018,50.56999969,17451,345.0860291,217303.8906,2,9.992303253,6.525855082,2.183098861,6.230024448,7969808,3019250,10989058,72.52,3,187,9.898176193,11.29678535
107.3199997,25.93000031,3976,153.335907,58183.30078,3,14.33929898,12.33054041,2.403073389,7.616526358,1205163,303530,1508693,79.88,3,60,9.898176193,11.29678535
94.62000275,17.57999992,9045,514.505127,230344.0313,2,10.83962555,7.424962612,2.097520452,5.262322173,2909088,1140360,4049448,71.84,3,74,9.898176193,11.29678535
658.5499878,59.04000092,1501,25.42344093,37312.41406,3,10.1383388,14.96010985,1.168446497,7.562672356,1584325,522600,2106925,75.2,1,43,8.904969215,39.5241394
227.8200073,17.90999985,3428,191.4014587,66226.46875,2,15.84069349,10.95120545,0.116514742,2.2924402,778706,338580,1117286,69.7,1,40,0,76.68603516
96.66999817,11.43999958,2325,203.2342682,68994.58594,2,15.2024964,13.2375858,2.103894853,7.226294758,625628,163670,789298,79.26,3,17,9.898176193,11.29678535
238.8200073,7.510000229,43521,5795.073242,2316702,1,8.406849537,6.358618984,0.907098985,4.043145957,10134912,7263520,17398432,58.25,1,48,27.87697983,3.602712631
74.81999969,31.92000008,2162,67.73182678,27211.7793,3,9.220584849,7.704351831,1.471563435,5.956366567,607100,250460,857560,70.79,3,10,9.898176193,11.29678535
193.8500061,28.68000031,10407,362.8661194,163602.5469,2,12.34452394,9.988744962,2.33169605,5.567205108,3849871,842250,4692121,82.05,3,52,0,16.86346436
217.7899933,29.48999977,7766,263.3435059,154330.3125,2,14.53541604,4.672986317,0.62418689,5.925974265,3032940,1518261,4551201,66.64,2,83,12.07579041,31.49303818
124.5,10.14000034,7180,708.086731,404754.4375,2,11.47541183,6.148077218,1.699547538,5.049035015,3443570,660640,4104210,83.9,3,47,9.898176193,11.29678535
95.27999878,16.01000023,2322,145.0343475,59700.75,3,10.41630702,6.845509929,1.342632262,5.543366928,708929,236740,945669,74.97,3,34,9.898176193,11.29678535
239.2100067,42.02000046,7431,176.8443604,84656.6875,2,9.793454201,7.80471226,3.138667418,9.664394702,3018954,538320,3557274,84.87,3,114,33.10504913,15.23353004
110.8600006,8.970000267,1454,162.095871,65918.50781,3,9.01420456,9.185017817,2.774447013,5.836232367,441589,115240,556829,79.3,3,11,9.898176193,11.29678535
171.8600006,80.23000336,9674,120.578331,49506.16797,2,11.39888416,10.0038269,1.869568063,8.993046114,3332180,639700,3971880,83.89,3,135,33.10504913,15.23353004
306.7799988,31.79999924,7470,234.9056702,234246.3906,2,5.383113383,6.69858579,1.195591107,3.142957443,2612285,4836750,7449035,35.07,3,86,0,16.86346436
112.3399963,9.81000042,1600,163.098877,54708.76563,2,11.267149,8.496850155,2.531428582,7.991533335,414363,122330,536693,77.21,3,38,9.898176193,11.29678535
403.8900146,35.52999878,11724,329.9746704,311651.6563,2,10.04074512,10.54704952,1.434473439,4.473591263,8132037,2940946,11072983,73.44,3,235,0,16.86346436
362.4700012,48,13461,280.4375,173167.7344,2,12.17107547,9.560456258,1.138515632,5.027423436,5408501,2903550,8312051,65.07,3,140,0,16.86346436
231.4100037,68.23999786,22330,327.2274475,173972.9531,2,13.09185697,7.587773968,1.528287688,5.957068085,9449654,2422260,11871914,79.6,2,128,12.07579041,31.49303818
185.1600037,473.5299988,78630,166.0507202,103126.3906,1,9.922020648,3.235502148,0.657731669,2.874773925,20203470,28596990,48800460,41.4,2,400,12.07579041,31.49303818
372.6900024,2.730000019,2327,852.3809204,624482.4375,2,10.33999145,11.84394754,0.795794554,7.943281381,1093997,610840,1704837,64.17,3,36,0,16.86346436
112.4800034,18.48999977,1379,74.58085632,27530.82813,3,11.45556876,8.547770826,2.572857017,7.429598562,411346,97699,509045,80.81,3,33,9.898176193,11.29678535
231.3300018,33.61999893,18172,540.5115967,350688.5313,2,12.47622167,9.608827642,1.825566566,6.656786666,8943895,2842160,11786055,75.89,3,130,0,16.86346436
231.6600037,55.72999954,27070,485.7348022,246696.2188,2,4.296360735,4.101719621,0.547315393,3.482897621,5185860,8562520,13748380,37.72,1,150,27.87697983,3.602712631
310.3999939,16.01000023,10090,630.2310791,327067.625,2,12.43422665,12.86561467,1.956304321,7.953932823,4126163,1110190,5236353,78.8,3,29,0,16.86346436
313.480011,11.14999962,5815,521.5246582,409239.75,2,9.439137168,9.159015854,2.194488172,8.993818352,3133393,1429630,4563023,68.67,3,43,0,16.86346436
122.8000031,27.71999931,7831,282.5036011,122547.2578,2,10.42034024,10.13974054,1.87023294,7.401214598,2756710,640300,3397010,81.15,1,198,8.904969215,39.5241394
115.7099991,13.53999996,10043,741.7282104,343885,2,12.01945018,7.501391155,2.373844096,5.297599782,3549603,1106600,4656203,76.23,3,62,9.898176193,11.29678535
111.1299973,17.48999977,2802,160.2058411,72985.02344,3,13.06219781,11.207607,2.969037405,7.265916077,943568,332940,1276508,73.92,3,45,9.898176193,11.29678535
216.8099976,4.96999979,2302,463.1791077,264176.0625,3,7.861655578,11.06359319,0.949537494,6.042705196,1061885,251070,1312955,80.88,1,49,27.87697983,3.602712631
279.8399963,45.38000107,42322,932.6134644,422833.4063,2,13.44040897,8.93393699,1.895468883,5.890047629,12828301,6359880,19188181,66.86,3,287,0,16.86346436
115.5999985,17.18000031,12678,737.9511108,277665.8125,2,10.45272005,8.892419532,1.963000642,5.925100292,3859411,910888,4770299,80.91,3,46,9.898176193,11.29678535
104.9499969,10.85000038,2449,225.7142792,97254.83594,2,11.74727425,8.099771137,4.397208152,7.979416517,845349,209866,1055215,80.11,3,21,9.898176193,11.29678535
114.7600021,13.76000023,1782,129.5058136,53907.33984,3,11.39875837,10.77174038,2.5312599,7.571131019,596612,145153,741765,80.43,3,24,9.898176193,11.29678535
260.1199951,174.75,15116,86.50071716,41592.26953,3,10.34471989,8.737867951,1.318144164,4.366168523,5784789,1483460,7268249,79.59,3,230,33.10504913,15.23353004
116.4599991,45.47999954,6763,148.7027283,72496.08594,3,6.669301288,5.975453744,2.169043184,5.493184662,2439302,857820,3297122,73.98,3,41,33.10504913,15.23353004
132.6000061,6.099999905,1329,217.8688507,73285.25,3,9.350393701,13.82135827,2.148129921,6.853972799,337000,96700,433700,77.7,1,34,8.904969215,39.5241394
106.2799988,17.07999992,935,54.74238968,27230.73828,3,8.687575387,5.638130213,1.797889061,5.454944195,369345,95755,465100,79.41,3,25,9.898176193,11.29678535
177.3200073,16.20999908,3471,214.1270905,88626.10156,3,12.25124928,9.591202739,2.209756311,8.49523433,1181585,202420,1384005,85.37,3,42,17.46755028,4.897195816
307.7999878,4.929999828,5845,1185.598389,1141349.125,2,9.748223296,6.016597916,1.229728671,6.984510519,4068605,1430688,5499293,73.98,2,72,0,42.47533035
206.6999969,71.62999725,45460,634.6503296,337689.125,2,7.151157368,9.543268849,0.893046133,2.341637441,13120912,11067760,24188672,54.24,2,40,11.05105972,11.28596973
93.37999725,21.31999969,3285,154.0806732,57908.25781,3,13.89352375,11.80038296,2.713582655,7.666182841,1033904,200700,1234604,83.74,3,46,9.898176193,11.29678535
100.3000031,26.69000053,28684,1074.709595,442179.6563,2,14.62398665,8.379315823,0.793202717,7.323813579,9144635,2430380,11575015,79,1,145,8.904969215,39.5241394
209.9199982,126.7699966,94237,743.369873,501454.7188,1,16.12420112,5.469945113,0.77987349,6.171186448,43112007,19402312,62514319,68.96,2,991.4000244,0,42.47533035
138.1000061,17.11000061,11960,699.0064087,364714.9375,2,10.08641769,6.565578141,1.280408726,5.668165479,4662517,1402686,6065203,76.87,3,45,17.46755028,4.897195816
93.51999664,24.21999931,4640,191.5772095,74671.0625,3,15.61984216,10.57663863,2.91396397,8.288375164,1477783,330750,1808533,81.71,3,67,9.898176193,11.29678535
141.3800049,79.58000183,16715,210.0402069,139666.1875,2,9.503847855,4.208091404,1.140739215,4.444833321,7182807,3931828,11114635,64.62,3,173,33.10504913,15.23353004
113.4499969,28.20000076,1669,59.18439484,26178.72266,3,8.997886866,8.855385782,2.292750325,6.417831599,686430,51810,738240,92.98,3,35,38.50149155,4.551429749
113.7399979,6.230000019,3933,631.3001709,272889.25,3,12.15516734,9.357096641,2.772425151,5.164813834,1348330,351770,1700100,79.31,3,16,9.898176193,11.29678535
126.5599976,20.17000008,21171,1049.628174,587713.875,2,12.15305408,11.51865387,1.81407602,3.172195078,9960788,1893401,11854189,84.03,3,111,9.898176193,11.29678535
347.5100098,41.22000122,20398,494.856842,329674.9063,2,9.947951314,8.734642216,0.598556206,4.363273776,7729980,5859220,13589200,56.88,1,189,4.046452045,45.41190338
97.51999664,21.47999954,5876,273.5567932,113771.4609,2,8.535439115,7.997058692,1.770922547,5.149416219,1879741,564070,2443811,76.92,3,45.5,9.898176193,11.29678535
338.6199951,6.199999809,16550,2669.35498,2227806.5,2,14.11751759,8.454171614,0.574027685,8.372889577,10829770,2982630,13812400,78.41,3,62,33.10504913,15.23353004
236.7599945,26.87000084,8479,315.556366,189526.0781,2,9.891928745,7.163991591,1.496789634,4.103255608,3505216,1587350,5092566,68.83,2,73,12.07579041,31.49303818
103.3499985,5.170000076,2780,537.7175903,231914.8906,2,12.70141785,8.594578816,1.818932444,7.601584654,908358,233450,1141808,79.55,3,15,17.46755028,4.897195816
121.9199982,20.53000069,2290,111.544075,40750.26563,3,10.47689286,7.534039443,4.521260383,9.502595616,640283,105780,746063,85.82,3,37,9.898176193,11.29678535
125.4400024,13.52000046,13237,979.0679932,437206.5625,2,14.35654309,7.593934935,2.013252168,5.252601364,4273183,1637850,5911033,72.29,3,79,9.898176193,11.29678535
123.5,53.81999969,8771,162.969162,97411.78125,3,12.06122339,6.430272024,2.036488055,7.258318325,3773252,1469450,5242702,71.97,3,65,33.10504913,15.23353004
89.47000122,19.45999908,2995,153.9054565,67678.36719,3,9.644113496,7.215146911,0.579337763,6.658967473,855470,440326,1295796,66.02,3,25,17.46755028,4.897195816
91.54000092,15.25,1977,129.6393433,52113.57422,3,10.66170734,10.51813693,2.211185658,6.440913415,611939,182793,794732,77,3,28,9.898176193,11.29678535
151.1999969,19.87000084,50013,2517.010498,1008378.813,1,9.283612976,5.442420847,0.958077084,5.547389343,12319488,7717000,20036488,61.49,1,94,27.87697983,3.602712631
135.9400024,79.83000183,7726,96.78065491,51728.99609,2,9.605460772,7.286187325,1.261912384,6.290068158,3780746,348780,4129526,91.55,3,59,38.50149155,4.551429749
115.5899963,21.35000038,2831,132.5995331,52183.83984,3,12.22555817,8.827016717,2.420554247,7.254841243,849127,264998,1114125,76.21,3,6,9.898176193,11.29678535
331.0299988,17.52000046,34536,1971.232788,1989123.375,2,11.88054856,6.810599527,0.798842036,5.801573357,23161309,11688134,34849443,66.46,3,201,33.10504913,15.23353004
166.1199951,117.0500031,32062,273.9171143,189838.0313,2,10.44315661,5.00740711,1.05171602,3.790717616,13931832,8194180,22126012,62.97,3,460,33.10504913,15.23353004
116.4800034,15.17000008,1625,107.1193161,42970.13672,3,12.87291538,7.112909733,2.640456419,7.954505359,516986,134871,651857,79.31,3,24,9.898176193,11.29678535
224.6399994,120.3199997,60217,500.4737244,316842,2,12.44511401,6.816273076,1.475241702,5.723963406,29076674,8365899,37442573,77.66,2,406,0,42.47533035
240.7100067,23.78000069,8232,346.1732483,212933.2188,2,12.74682278,7.497701218,1.217742012,5.057852669,3351172,1712380,5063552,66.18,3,171,0,16.86346436
206.4900055,93.02999878,206192,2216.40332,1355007.25,1,12.83324014,7.566717124,1.477030291,3.593949174,72166898,53889420,126056318,57.25,3,1590,9.898176193,11.29678535
89.43000031,40.66999817,6319,155.3725128,72935.97656,3,11.72131264,8.448892326,2.246868664,6.725267049,2577223,320733,2897956,88.93,3,117,17.46755028,4.897195816
129.9900055,7.079999924,10881,1536.86438,763822.625,2,12.51547746,8.067880405,1.206298827,4.988180176,3790684,1617180,5407864,70.1,3,48,9.898176193,11.29678535
152.1900024,39.83000183,6940,174.240509,107787.9453,2,9.961511173,3.619915615,1.304692963,8.206034947,3739758,553436,4293194,87.11,3,48,38.50149155,4.551429749
221.8800049,45.27999878,7760,171.3780975,75731.40625,2,9.876650497,8.818798303,0.458018651,7.885613735,2488678,940440,3429118,72.57,1,120,0,76.68603516
142.4700012,46.25999832,12083,261.1976013,196150.7344,3,9.489358143,4.481750086,0.958371634,4.645548959,5482863,3591070,9073933,60.42,3,177,33.10504913,15.23353004
139.7899933,28.04999924,17295,616.5775757,329423.7188,2,12.90745411,12.74848801,2.065368842,3.535553635,7820281,1420054,9240335,84.63,3,195,9.898176193,11.29678535
114.6500015,47.75,6403,134.0942383,66507.07813,3,9.488105506,8.29136638,2.194562292,5.553744939,2426409,643304,3069713,79.04,3,99,17.46755028,4.897195816
108.5899963,17.02000046,2186,128.4371338,54690.01172,3,14.37436078,11.38507387,2.966833687,9.564214073,772060,158764,930824,82.94,3,25,9.898176193,11.29678535
109.7200012,45.59000015,7843,172.0333405,73004.36719,3,11.83212655,10.1163698,1.998936985,6.957310241,2742283,461177,3203460,85.6,3,131,17.46755028,4.897195816
114.1900024,21.31999969,4866,228.2364044,97919.79688,3,10.94225565,7.063827749,2.288458314,6.523171988,1572644,515006,2087650,75.33,3,79,9.898176193,11.29678535
146.0200043,37.25,10449,280.5100708,219737.2656,2,12.2881958,3.540970773,1.166628162,6.771418166,5683913,2501300,8185213,69.44,3,144,33.10504913,15.23353004
443.4500122,10.03999996,9709,967.0318604,725529.6875,2,10.56598572,11.21752235,3.555034253,6.316308541,5954673,1329645,7284318,81.75,3,64,0,16.86346436
115.5299988,21.15999985,23464,1108.884644,534266.9375,2,13.83253275,8.627354338,2.36953485,6.161429261,8706208,2598880,11305088,77.01,3,140,9.898176193,11.29678535
131.2700043,32.52999878,2865,88.07254791,41269.41406,3,10.45256068,9.154230857,1.550100038,6.069300868,1019796,246310,1266106,80.55,3,44,17.46755028,4.897195816
78.69000244,28.62000084,4459,155.8001404,58886.54688,3,14.25593636,8.432102142,3.191654112,7.863846492,1309363,268330,1577693,82.99,3,55,9.898176193,11.29678535
138.3399963,37.15000153,5462,147.0255585,75899.48438,3,7.699067904,5.602011018,2.226043794,5.272894024,2192396,627270,2819666,77.75,3,78,33.10504913,15.23353004
181.9900055,13.06999969,4404,336.9548645,147243.2344,2,12.82483636,10.76567095,2.052462264,6.936199024,1430613,470245,1900858,75.26,3,36,0,16.86346436
106.8600006,52.99000168,5841,110.2283401,57609.41406,2,8.64605141,7.602065435,2.357698357,6.267060588,2386323,540090,2926413,81.54,3,75,9.898176193,11.29678535
234.4900055,46.02999878,28061,609.6241455,343950.75,2,13.96360283,6.472805517,1.317258097,5.602071949,10509703,5322350,15832053,66.38,2,362,12.07579041,31.49303818
196.8000031,21.40999985,19349,903.7365723,619964.8125,2,13.50267293,15.48678467,0.840007938,1.995013202,10311436,2962010,13273446,77.68,3,139,9.898176193,11.29678535
172.3800049,9.369999886,2822,301.1739502,225091.3594,3,11.54365878,3.558569365,1.716319616,5.13677359,1295436,813670,2109106,61.42,3,60,33.10504913,15.23353004
334.4899902,42.11999893,24179,574.050354,454078.1563,2,10.7352169,8.72252418,1.469734214,5.069756404,15408718,3717053,19125771,80.57,2,161,12.07579041,31.49303818
106.1100006,12.19999981,1787,146.4754181,68420.49219,3,10.47644148,9.161046087,1.439746984,5.953302265,628360,193510,821870,76.45,3,5,9.898176193,11.29678535
188.9700012,160.5899963,657561,4094.657227,2388921,1,5.262591858,1.532517214,0.023994049,0.015277471,66707080,306228080,372935160,17.89,1,1454,0,76.68603516
107.9899979,51.34000015,15554,302.9606628,127260.5938,2,12.83879123,9.439342325,2.177603355,7.077888177,5117386,1223534,6340920,80.7,3,118.0999985,17.46755028,4.897195816
175.0500031,105.1299973,15713,149.4625702,104874.1953,2,14.01664916,9.008633137,0.88305901,7.293388445,9547074,1478350,11025424,86.59,3,229,33.10504913,15.23353004
454.1099854,14.09000015,1438,102.058197,91768.27344,3,8.228056132,9.267100536,2.084198559,5.156939401,828435,464580,1293015,64.07,3,28,0,16.86346436
102.3099976,26.20000076,1593,60.80152512,30811.06836,3,9.352616909,5.709507587,1.546237225,9.744688758,728999,78251,807250,90.31,3,36,38.50149155,4.551429749
201.1600037,55.63000107,32793,589.4840698,299283.25,2,11.51135363,9.931487103,1.116707133,4.594835237,11631168,5017960,16649128,69.86,1,140,65.1220932,92.53186035
240.6000061,138.9199982,7141,51.40368652,36385.51172,2,10.71087656,13.68968331,2.991903535,9.681334606,4195745,858930,5054675,83.01,1,22,8.904969215,39.5241394
123.3099976,32.81000137,16576,505.211792,274515.6563,2,9.507998293,6.478451589,1.806012507,5.411597983,6350269,2656590,9006859,70.5,3,130,9.898176193,11.29678535
162.5,249.8600006,200154,801.0645752,431803.4375,1,3.713032511,1.899752721,0.142494592,1.646238994,17290010,90600400,107890410,16.03,1,300,4.046452045,45.41190338
122.7799988,12.02000046,2748,228.6189575,97708.3125,3,11.86934524,12.58286829,1.744299904,6.684552992,982780,131819,1114599,88.17,3,18,17.46755028,4.897195816
291.9899902,111.1600037,36169,325.3778381,171264.2031,2,8.288330594,6.533919748,0.275768172,1.031110327,7233590,11804140,19037730,38,1,75,0,76.68603516
